AAPL,Date
0.09660463780164719,1981-05-18 00:00:00-04:00
0.09487968683242798,1981-05-19 00:00:00-04:00
0.09789834916591644,1981-05-20 00:00:00-04:00
0.10350527614355087,1981-05-21 00:00:00-04:00
0.10824897140264511,1981-05-22 00:00:00-04:00
0.10781773924827576,1981-05-26 00:00:00-04:00
0.11385513097047806,1981-05-27 00:00:00-04:00
0.11385513097047806,1981-05-28 00:00:00-04:00
0.1142863780260086,1981-05-29 00:00:00-04:00
0.1142863780260086,1981-06-01 00:00:00-04:00
0.10868020355701447,1981-06-02 00:00:00-04:00
0.10868020355701447,1981-06-03 00:00:00-04:00
0.1108364388346672,1981-06-04 00:00:00-04:00
0.1091114729642868,1981-06-05 00:00:00-04:00
0.10523027181625366,1981-06-08 00:00:00-04:00
0.10738646239042282,1981-06-09 00:00:00-04:00
0.10868020355701447,1981-06-10 00:00:00-04:00
0.11342386156320572,1981-06-11 00:00:00-04:00
0.11213018745183945,1981-06-12 00:00:00-04:00
0.11169895529747009,1981-06-15 00:00:00-04:00
0.10954273492097855,1981-06-16 00:00:00-04:00
0.10781773924827576,1981-06-17 00:00:00-04:00
0.10738646239042282,1981-06-18 00:00:00-04:00
0.10436779260635376,1981-06-19 00:00:00-04:00
0.10048579424619675,1981-06-22 00:00:00-04:00
0.10221077501773834,1981-06-23 00:00:00-04:00
0.09962332993745804,1981-06-24 00:00:00-04:00
0.10177955031394958,1981-06-25 00:00:00-04:00
0.10048579424619675,1981-06-26 00:00:00-04:00
0.09703590720891953,1981-06-29 00:00:00-04:00
0.08970395475625992,1981-06-30 00:00:00-04:00
0.08884147554636002,1981-07-01 00:00:00-04:00
0.08884147554636002,1981-07-02 00:00:00-04:00
0.08582279086112976,1981-07-06 00:00:00-04:00
0.08668525516986847,1981-07-07 00:00:00-04:00
0.09013521671295166,1981-07-08 00:00:00-04:00
0.08323531597852707,1981-07-09 00:00:00-04:00
0.07676589488983154,1981-07-10 00:00:00-04:00
0.07849165052175522,1981-07-13 00:00:00-04:00
0.08194159716367722,1981-07-14 00:00:00-04:00
0.08409783989191055,1981-07-15 00:00:00-04:00
0.08625403046607971,1981-07-16 00:00:00-04:00
0.08927275240421295,1981-07-17 00:00:00-04:00
0.08323531597852707,1981-07-20 00:00:00-04:00
0.0828041210770607,1981-07-21 00:00:00-04:00
0.07805963605642319,1981-07-22 00:00:00-04:00
0.08021661639213562,1981-07-23 00:00:00-04:00
0.0828041210770607,1981-07-24 00:00:00-04:00
0.08625403046607971,1981-07-27 00:00:00-04:00
0.08323531597852707,1981-07-28 00:00:00-04:00
0.08194159716367722,1981-07-29 00:00:00-04:00
0.08496027439832687,1981-07-30 00:00:00-04:00
0.08625403046607971,1981-07-31 00:00:00-04:00
0.08539152890443802,1981-08-03 00:00:00-04:00
0.08668525516986847,1981-08-04 00:00:00-04:00
0.08927275240421295,1981-08-05 00:00:00-04:00
0.08711649477481842,1981-08-06 00:00:00-04:00
0.08711649477481842,1981-08-07 00:00:00-04:00
0.08711649477481842,1981-08-10 00:00:00-04:00
0.08452906459569931,1981-08-11 00:00:00-04:00
0.0828041210770607,1981-08-12 00:00:00-04:00
0.08021661639213562,1981-08-13 00:00:00-04:00
0.07892293483018875,1981-08-14 00:00:00-04:00
0.07633466273546219,1981-08-17 00:00:00-04:00
0.07460970431566238,1981-08-18 00:00:00-04:00
0.07374721765518188,1981-08-19 00:00:00-04:00
0.07460970431566238,1981-08-20 00:00:00-04:00
0.0694347620010376,1981-08-21 00:00:00-04:00
0.06512154638767242,1981-08-24 00:00:00-04:00
0.0668473169207573,1981-08-25 00:00:00-04:00
0.06555280089378357,1981-08-26 00:00:00-04:00
0.06598404049873352,1981-08-27 00:00:00-04:00
0.0694347620010376,1981-08-28 00:00:00-04:00
0.0694347620010376,1981-08-31 00:00:00-04:00
0.07374721765518188,1981-09-01 00:00:00-04:00
0.07504094392061234,1981-09-02 00:00:00-04:00
0.07115978002548218,1981-09-03 00:00:00-04:00
0.07029728591442108,1981-09-04 00:00:00-04:00
0.06814104318618774,1981-09-08 00:00:00-04:00
0.06814104318618774,1981-09-09 00:00:00-04:00
0.06857230514287949,1981-09-10 00:00:00-04:00
0.06770980358123779,1981-09-11 00:00:00-04:00
0.06555280089378357,1981-09-14 00:00:00-04:00
0.06382786482572556,1981-09-15 00:00:00-04:00
0.06253413110971451,1981-09-16 00:00:00-04:00
0.060809176415205,1981-09-17 00:00:00-04:00
0.06124036759138107,1981-09-18 00:00:00-04:00
0.061671625822782516,1981-09-21 00:00:00-04:00
0.058221690356731415,1981-09-22 00:00:00-04:00
0.056927964091300964,1981-09-23 00:00:00-04:00
0.056496717035770416,1981-09-24 00:00:00-04:00
0.049164801836013794,1981-09-25 00:00:00-04:00
0.04959603771567345,1981-09-28 00:00:00-04:00
0.052183497697114944,1981-09-29 00:00:00-04:00
0.05261475592851639,1981-09-30 00:00:00-04:00
0.05261475592851639,1981-10-01 00:00:00-04:00
0.056927964091300964,1981-10-02 00:00:00-04:00
0.05865291506052017,1981-10-05 00:00:00-04:00
0.058221690356731415,1981-10-06 00:00:00-04:00
0.061671625822782516,1981-10-07 00:00:00-04:00
0.06382786482572556,1981-10-08 00:00:00-04:00
0.06425908207893372,1981-10-09 00:00:00-04:00
0.06641610711812973,1981-10-12 00:00:00-04:00
0.06641610711812973,1981-10-13 00:00:00-04:00
0.06253413110971451,1981-10-14 00:00:00-04:00
0.06382786482572556,1981-10-15 00:00:00-04:00
0.06296534836292267,1981-10-16 00:00:00-04:00
0.06425908207893372,1981-10-19 00:00:00-04:00
0.06770980358123779,1981-10-20 00:00:00-04:00
0.06770980358123779,1981-10-21 00:00:00-04:00
0.06727855652570724,1981-10-22 00:00:00-04:00
0.06555280089378357,1981-10-23 00:00:00-04:00
0.06555280089378357,1981-10-26 00:00:00-05:00
0.0668473169207573,1981-10-27 00:00:00-05:00
0.06900354474782944,1981-10-28 00:00:00-05:00
0.06814104318618774,1981-10-29 00:00:00-05:00
0.06900354474782944,1981-10-30 00:00:00-05:00
0.06900354474782944,1981-11-02 00:00:00-05:00
0.06814104318618774,1981-11-03 00:00:00-05:00
0.06641610711812973,1981-11-04 00:00:00-05:00
0.061671625822782516,1981-11-05 00:00:00-05:00
0.06210288032889366,1981-11-06 00:00:00-05:00
0.06296534836292267,1981-11-09 00:00:00-05:00
0.06339658051729202,1981-11-10 00:00:00-05:00
0.06512154638767242,1981-11-11 00:00:00-05:00
0.06727855652570724,1981-11-12 00:00:00-05:00
0.06253413110971451,1981-11-13 00:00:00-05:00
0.061671625822782516,1981-11-16 00:00:00-05:00
0.06296534836292267,1981-11-17 00:00:00-05:00
0.06512154638767242,1981-11-18 00:00:00-05:00
0.06512154638767242,1981-11-19 00:00:00-05:00
0.06555280089378357,1981-11-20 00:00:00-05:00
0.06253413110971451,1981-11-23 00:00:00-05:00
0.06210288032889366,1981-11-24 00:00:00-05:00
0.06339658051729202,1981-11-25 00:00:00-05:00
0.06512154638767242,1981-11-27 00:00:00-05:00
0.06425908207893372,1981-11-30 00:00:00-05:00
0.06425908207893372,1981-12-01 00:00:00-05:00
0.06469032913446426,1981-12-02 00:00:00-05:00
0.06382786482572556,1981-12-03 00:00:00-05:00
0.06555280089378357,1981-12-04 00:00:00-05:00
0.06598404049873352,1981-12-07 00:00:00-05:00
0.06469032913446426,1981-12-08 00:00:00-05:00
0.06512154638767242,1981-12-09 00:00:00-05:00
0.06512154638767242,1981-12-10 00:00:00-05:00
0.06469032913446426,1981-12-11 00:00:00-05:00
0.06253413110971451,1981-12-14 00:00:00-05:00
0.06425908207893372,1981-12-15 00:00:00-05:00
0.06727855652570724,1981-12-16 00:00:00-05:00
0.07288473099470139,1981-12-17 00:00:00-05:00
0.07892293483018875,1981-12-18 00:00:00-05:00
0.07547216862440109,1981-12-21 00:00:00-05:00
0.07676589488983154,1981-12-22 00:00:00-05:00
0.07504094392061234,1981-12-23 00:00:00-05:00
0.07547216862440109,1981-12-24 00:00:00-05:00
0.07202223688364029,1981-12-28 00:00:00-05:00
0.07331597059965134,1981-12-29 00:00:00-05:00
0.07633466273546219,1981-12-30 00:00:00-05:00
0.07633466273546219,1981-12-31 00:00:00-05:00
0.07590344548225403,1982-01-04 00:00:00-05:00
0.07202223688364029,1982-01-05 00:00:00-05:00
0.07115978002548218,1982-01-06 00:00:00-05:00
0.06555280089378357,1982-01-07 00:00:00-05:00
0.06857230514287949,1982-01-08 00:00:00-05:00
0.06425908207893372,1982-01-11 00:00:00-05:00
0.06210288032889366,1982-01-12 00:00:00-05:00
0.061671625822782516,1982-01-13 00:00:00-05:00
0.06469032913446426,1982-01-14 00:00:00-05:00
0.06900354474782944,1982-01-15 00:00:00-05:00
0.07029728591442108,1982-01-18 00:00:00-05:00
0.06857230514287949,1982-01-19 00:00:00-05:00
0.06986603140830994,1982-01-20 00:00:00-05:00
0.07115978002548218,1982-01-21 00:00:00-05:00
0.07159099727869034,1982-01-22 00:00:00-05:00
0.0694347620010376,1982-01-25 00:00:00-05:00
0.0668473169207573,1982-01-26 00:00:00-05:00
0.06727855652570724,1982-01-27 00:00:00-05:00
0.0694347620010376,1982-01-28 00:00:00-05:00
0.07029728591442108,1982-01-29 00:00:00-05:00
0.0694347620010376,1982-02-01 00:00:00-05:00
0.06986603140830994,1982-02-02 00:00:00-05:00
0.06986603140830994,1982-02-03 00:00:00-05:00
0.06814104318618774,1982-02-04 00:00:00-05:00
0.06814104318618774,1982-02-05 00:00:00-05:00
0.06382786482572556,1982-02-08 00:00:00-05:00
0.06382786482572556,1982-02-09 00:00:00-05:00
0.06469032913446426,1982-02-10 00:00:00-05:00
0.06382786482572556,1982-02-11 00:00:00-05:00
0.06469032913446426,1982-02-12 00:00:00-05:00
0.06339658051729202,1982-02-16 00:00:00-05:00
0.06425908207893372,1982-02-17 00:00:00-05:00
0.06512154638767242,1982-02-18 00:00:00-05:00
0.06469032913446426,1982-02-19 00:00:00-05:00
0.06382786482572556,1982-02-22 00:00:00-05:00
0.06296534836292267,1982-02-23 00:00:00-05:00
0.06339658051729202,1982-02-24 00:00:00-05:00
0.06296534836292267,1982-02-25 00:00:00-05:00
0.06296534836292267,1982-02-26 00:00:00-05:00
0.06339658051729202,1982-03-01 00:00:00-05:00
0.06339658051729202,1982-03-02 00:00:00-05:00
0.06339658051729202,1982-03-03 00:00:00-05:00
0.06210288032889366,1982-03-04 00:00:00-05:00
0.05735918879508972,1982-03-05 00:00:00-05:00
0.056496717035770416,1982-03-08 00:00:00-05:00
0.056927964091300964,1982-03-09 00:00:00-05:00
0.05606545880436897,1982-03-10 00:00:00-05:00
0.05606545880436897,1982-03-11 00:00:00-05:00
0.05261475592851639,1982-03-12 00:00:00-05:00
0.052183497697114944,1982-03-15 00:00:00-05:00
0.05132102966308594,1982-03-16 00:00:00-05:00
0.04873355105519295,1982-03-17 00:00:00-05:00
0.05261475592851639,1982-03-18 00:00:00-05:00
0.05735918879508972,1982-03-19 00:00:00-05:00
0.061671625822782516,1982-03-22 00:00:00-05:00
0.060809176415205,1982-03-23 00:00:00-05:00
0.05735918879508972,1982-03-24 00:00:00-05:00
0.056927964091300964,1982-03-25 00:00:00-05:00
0.05606545880436897,1982-03-26 00:00:00-05:00
0.05735918879508972,1982-03-29 00:00:00-05:00
0.058221690356731415,1982-03-30 00:00:00-05:00
0.058221690356731415,1982-03-31 00:00:00-05:00
0.06124036759138107,1982-04-01 00:00:00-05:00
0.06124036759138107,1982-04-02 00:00:00-05:00
0.06124036759138107,1982-04-05 00:00:00-05:00
0.060809176415205,1982-04-06 00:00:00-05:00
0.05994664505124092,1982-04-07 00:00:00-05:00
0.060377903282642365,1982-04-08 00:00:00-05:00
0.05994664505124092,1982-04-12 00:00:00-05:00
0.05520297959446907,1982-04-13 00:00:00-05:00
0.055634234100580215,1982-04-14 00:00:00-05:00
0.056496717035770416,1982-04-15 00:00:00-05:00
0.058221690356731415,1982-04-16 00:00:00-05:00
0.056927964091300964,1982-04-19 00:00:00-05:00
0.05434051528573036,1982-04-20 00:00:00-05:00
0.05390847474336624,1982-04-21 00:00:00-05:00
0.05304597318172455,1982-04-22 00:00:00-05:00
0.05304597318172455,1982-04-23 00:00:00-05:00
0.05434051528573036,1982-04-26 00:00:00-04:00
0.05261475592851639,1982-04-27 00:00:00-04:00
0.05045853182673454,1982-04-28 00:00:00-04:00
0.05045853182673454,1982-04-29 00:00:00-04:00
0.05088977515697479,1982-04-30 00:00:00-04:00
0.05261475592851639,1982-05-03 00:00:00-04:00
0.05434051528573036,1982-05-04 00:00:00-04:00
0.05347722768783569,1982-05-05 00:00:00-04:00
0.05520297959446907,1982-05-06 00:00:00-04:00
0.05606545880436897,1982-05-07 00:00:00-04:00
0.05520297959446907,1982-05-10 00:00:00-04:00
0.05347722768783569,1982-05-11 00:00:00-04:00
0.052183497697114944,1982-05-12 00:00:00-04:00
0.05261475592851639,1982-05-13 00:00:00-04:00
0.05045853182673454,1982-05-14 00:00:00-04:00
0.04959603771567345,1982-05-17 00:00:00-04:00
0.04873355105519295,1982-05-18 00:00:00-04:00
0.04830231890082359,1982-05-19 00:00:00-04:00
0.04873355105519295,1982-05-20 00:00:00-04:00
0.049164801836013794,1982-05-21 00:00:00-04:00
0.04959603771567345,1982-05-24 00:00:00-04:00
0.04959603771567345,1982-05-25 00:00:00-04:00
0.049164801836013794,1982-05-26 00:00:00-04:00
0.04830231890082359,1982-05-27 00:00:00-04:00
0.04830231890082359,1982-05-28 00:00:00-04:00
0.04743984341621399,1982-06-01 00:00:00-04:00
0.04830231890082359,1982-06-02 00:00:00-04:00
0.046577341854572296,1982-06-03 00:00:00-04:00
0.04528361186385155,1982-06-04 00:00:00-04:00
0.04528361186385155,1982-06-07 00:00:00-04:00
0.04485237970948219,1982-06-08 00:00:00-04:00
0.0439898855984211,1982-06-09 00:00:00-04:00
0.044421128928661346,1982-06-10 00:00:00-04:00
0.046146098524332047,1982-06-11 00:00:00-04:00
0.046146098524332047,1982-06-14 00:00:00-04:00
0.046146098524332047,1982-06-15 00:00:00-04:00
0.046146098524332047,1982-06-16 00:00:00-04:00
0.04528361186385155,1982-06-17 00:00:00-04:00
0.044421128928661346,1982-06-18 00:00:00-04:00
0.044421128928661346,1982-06-21 00:00:00-04:00
0.046146098524332047,1982-06-22 00:00:00-04:00
0.04743984341621399,1982-06-23 00:00:00-04:00
0.04743984341621399,1982-06-24 00:00:00-04:00
0.045714881271123886,1982-06-25 00:00:00-04:00
0.04528361186385155,1982-06-28 00:00:00-04:00
0.0439898855984211,1982-06-29 00:00:00-04:00
0.0439898855984211,1982-06-30 00:00:00-04:00
0.04355864226818085,1982-07-01 00:00:00-04:00
0.04140165075659752,1982-07-02 00:00:00-04:00
0.03967666253447533,1982-07-06 00:00:00-04:00
0.03967666253447533,1982-07-07 00:00:00-04:00
0.037951722741127014,1982-07-08 00:00:00-04:00
0.039245445281267166,1982-07-09 00:00:00-04:00
0.040107931941747665,1982-07-12 00:00:00-04:00
0.04269616678357124,1982-07-13 00:00:00-04:00
0.0431273989379406,1982-07-14 00:00:00-04:00
0.0439898855984211,1982-07-15 00:00:00-04:00
0.045714881271123886,1982-07-16 00:00:00-04:00
0.046146098524332047,1982-07-19 00:00:00-04:00
0.049164801836013794,1982-07-20 00:00:00-04:00
0.049164801836013794,1982-07-21 00:00:00-04:00
0.04959603771567345,1982-07-22 00:00:00-04:00
0.04873355105519295,1982-07-23 00:00:00-04:00
0.046577341854572296,1982-07-26 00:00:00-04:00
0.046577341854572296,1982-07-27 00:00:00-04:00
0.044421128928661346,1982-07-28 00:00:00-04:00
0.046146098524332047,1982-07-29 00:00:00-04:00
0.046577341854572296,1982-07-30 00:00:00-04:00
0.04787106439471245,1982-08-02 00:00:00-04:00
0.04485237970948219,1982-08-03 00:00:00-04:00
0.044421128928661346,1982-08-04 00:00:00-04:00
0.04269616678357124,1982-08-05 00:00:00-04:00
0.04226492717862129,1982-08-06 00:00:00-04:00
0.04269616678357124,1982-08-09 00:00:00-04:00
0.04528361186385155,1982-08-10 00:00:00-04:00
0.045714881271123886,1982-08-11 00:00:00-04:00
0.04528361186385155,1982-08-12 00:00:00-04:00
0.04528361186385155,1982-08-13 00:00:00-04:00
0.046146098524332047,1982-08-16 00:00:00-04:00
0.049164801836013794,1982-08-17 00:00:00-04:00
0.049164801836013794,1982-08-18 00:00:00-04:00
0.04959603771567345,1982-08-19 00:00:00-04:00
0.05088977515697479,1982-08-20 00:00:00-04:00
0.05304597318172455,1982-08-23 00:00:00-04:00
0.055634234100580215,1982-08-24 00:00:00-04:00
0.05951540172100067,1982-08-25 00:00:00-04:00
0.06124036759138107,1982-08-26 00:00:00-04:00
0.058221690356731415,1982-08-27 00:00:00-04:00
0.05908418819308281,1982-08-30 00:00:00-04:00
0.06210288032889366,1982-08-31 00:00:00-04:00
0.060377903282642365,1982-09-01 00:00:00-04:00
0.06296534836292267,1982-09-02 00:00:00-04:00
0.06339658051729202,1982-09-03 00:00:00-04:00
0.05994664505124092,1982-09-07 00:00:00-04:00
0.06210288032889366,1982-09-08 00:00:00-04:00
0.060809176415205,1982-09-09 00:00:00-04:00
0.06253413110971451,1982-09-10 00:00:00-04:00
0.06296534836292267,1982-09-13 00:00:00-04:00
0.06512154638767242,1982-09-14 00:00:00-04:00
0.06469032913446426,1982-09-15 00:00:00-04:00
0.06253413110971451,1982-09-16 00:00:00-04:00
