MSFT,Date
0.15496249496936798,1987-02-23 00:00:00-05:00
0.16246949136257172,1987-02-24 00:00:00-05:00
0.15978862345218658,1987-02-25 00:00:00-05:00
0.16568642854690552,1987-02-26 00:00:00-05:00
0.16461408138275146,1987-02-27 00:00:00-05:00
0.15978862345218658,1987-03-02 00:00:00-05:00
0.15978862345218658,1987-03-03 00:00:00-05:00
0.17104880511760712,1987-03-04 00:00:00-05:00
0.1790919154882431,1987-03-05 00:00:00-05:00
0.17855574190616608,1987-03-06 00:00:00-05:00
0.17533811926841736,1987-03-09 00:00:00-05:00
0.18070043623447418,1987-03-10 00:00:00-05:00
0.18338127434253693,1987-03-11 00:00:00-05:00
0.1841854751110077,1987-03-12 00:00:00-05:00
0.17748282849788666,1987-03-13 00:00:00-05:00
0.1764104664325714,1987-03-16 00:00:00-05:00
0.18230891227722168,1987-03-17 00:00:00-05:00
0.19196058809757233,1987-03-18 00:00:00-05:00
0.19571377336978912,1987-03-19 00:00:00-05:00
0.19356907904148102,1987-03-20 00:00:00-05:00
0.19222871959209442,1987-03-23 00:00:00-05:00
0.19356907904148102,1987-03-24 00:00:00-05:00
0.19276483356952667,1987-03-25 00:00:00-05:00
0.19142432510852814,1987-03-26 00:00:00-05:00
0.1967860758304596,1987-03-27 00:00:00-05:00
0.20751065015792847,1987-03-30 00:00:00-05:00
0.20751065015792847,1987-03-31 00:00:00-05:00
0.19517755508422852,1987-04-01 00:00:00-05:00
0.20375683903694153,1987-04-02 00:00:00-05:00
0.21394474804401398,1987-04-03 00:00:00-05:00
0.21287231147289276,1987-04-06 00:00:00-04:00
0.201612189412117,1987-04-07 00:00:00-04:00
0.20751065015792847,1987-04-08 00:00:00-04:00
0.20375683903694153,1987-04-09 00:00:00-04:00
0.20509730279445648,1987-04-10 00:00:00-04:00
0.19839520752429962,1987-04-13 00:00:00-04:00
0.201612189412117,1987-04-14 00:00:00-04:00
0.20590156316757202,1987-04-15 00:00:00-04:00
0.21126386523246765,1987-04-16 00:00:00-04:00
0.205365389585495,1987-04-20 00:00:00-04:00
0.20858299732208252,1987-04-21 00:00:00-04:00
0.21126386523246765,1987-04-22 00:00:00-04:00
0.21126386523246765,1987-04-23 00:00:00-04:00
0.21233616769313812,1987-04-24 00:00:00-04:00
0.21233616769313812,1987-04-27 00:00:00-04:00
0.22788624465465546,1987-04-28 00:00:00-04:00
0.22145166993141174,1987-04-29 00:00:00-04:00
0.22306011617183685,1987-04-30 00:00:00-04:00
0.22520476579666138,1987-05-01 00:00:00-04:00
0.2294948548078537,1987-05-04 00:00:00-04:00
0.24826186895370483,1987-05-05 00:00:00-04:00
0.24236346781253815,1987-05-06 00:00:00-04:00
0.25362348556518555,1987-05-07 00:00:00-04:00
0.27131837606430054,1987-05-08 00:00:00-04:00
0.2638114392757416,1987-05-11 00:00:00-04:00
0.2546960413455963,1987-05-12 00:00:00-04:00
0.26113057136535645,1987-05-13 00:00:00-04:00
0.26327529549598694,1987-05-14 00:00:00-04:00
0.25576886534690857,1987-05-15 00:00:00-04:00
0.24718952178955078,1987-05-18 00:00:00-04:00
0.23861034214496613,1987-05-19 00:00:00-04:00
0.23485645651817322,1987-05-20 00:00:00-04:00
0.2391463965177536,1987-05-21 00:00:00-04:00
0.23217572271823883,1987-05-22 00:00:00-04:00
0.23485645651817322,1987-05-26 00:00:00-04:00
0.23485645651817322,1987-05-27 00:00:00-04:00
0.2493342161178589,1987-05-28 00:00:00-04:00
0.24718952178955078,1987-05-29 00:00:00-04:00
0.24236346781253815,1987-06-01 00:00:00-04:00
0.2412910759449005,1987-06-02 00:00:00-04:00
0.24289965629577637,1987-06-03 00:00:00-04:00
0.2412910759449005,1987-06-04 00:00:00-04:00
0.23432022333145142,1987-06-05 00:00:00-04:00
0.2353927046060562,1987-06-08 00:00:00-04:00
0.23378409445285797,1987-06-09 00:00:00-04:00
0.22198781371116638,1987-06-10 00:00:00-04:00
0.20911918580532074,1987-06-11 00:00:00-04:00
0.21072766184806824,1987-06-12 00:00:00-04:00
0.21072766184806824,1987-06-15 00:00:00-04:00
0.21501697599887848,1987-06-16 00:00:00-04:00
0.22252389788627625,1987-06-17 00:00:00-04:00
0.22493673861026764,1987-06-18 00:00:00-04:00
0.22413241863250732,1987-06-19 00:00:00-04:00
0.22252389788627625,1987-06-22 00:00:00-04:00
0.22037938237190247,1987-06-23 00:00:00-04:00
0.22466860711574554,1987-06-24 00:00:00-04:00
0.22413241863250732,1987-06-25 00:00:00-04:00
0.22466860711574554,1987-06-26 00:00:00-04:00
0.22359639406204224,1987-06-29 00:00:00-04:00
0.21877075731754303,1987-06-30 00:00:00-04:00
0.21984311938285828,1987-07-01 00:00:00-04:00
0.21448083221912384,1987-07-02 00:00:00-04:00
0.20911918580532074,1987-07-06 00:00:00-04:00
0.19356907904148102,1987-07-07 00:00:00-04:00
0.20000366866588593,1987-07-08 00:00:00-04:00
0.205365389585495,1987-07-09 00:00:00-04:00
0.20804689824581146,1987-07-10 00:00:00-04:00
0.21287231147289276,1987-07-13 00:00:00-04:00
0.22520476579666138,1987-07-14 00:00:00-04:00
0.21930693089962006,1987-07-15 00:00:00-04:00
0.21877075731754303,1987-07-16 00:00:00-04:00
0.21930693089962006,1987-07-17 00:00:00-04:00
0.21340857446193695,1987-07-20 00:00:00-04:00
0.21287231147289276,1987-07-21 00:00:00-04:00
0.21448083221912384,1987-07-22 00:00:00-04:00
0.20965540409088135,1987-07-23 00:00:00-04:00
0.21126386523246765,1987-07-24 00:00:00-04:00
0.21394474804401398,1987-07-27 00:00:00-04:00
0.21340857446193695,1987-07-28 00:00:00-04:00
0.21287231147289276,1987-07-29 00:00:00-04:00
0.20804689824581146,1987-07-30 00:00:00-04:00
0.201612189412117,1987-07-31 00:00:00-04:00
0.1967860758304596,1987-08-03 00:00:00-04:00
0.20107604563236237,1987-08-04 00:00:00-04:00
0.20858299732208252,1987-08-05 00:00:00-04:00
0.21662551164627075,1987-08-06 00:00:00-04:00
0.22198781371116638,1987-08-07 00:00:00-04:00
0.22198781371116638,1987-08-10 00:00:00-04:00
0.21769852936267853,1987-08-11 00:00:00-04:00
